,name,posix_close_date,ticker,type,strike,bid,ask
83,GOOG210312C01997500,1615507200,GOOG,call,1997.5,73.3,78.1
84,GOOG210312C02000000,1615507200,GOOG,call,2000.0,70.6,76.7
85,GOOG210312C02002500,1615507200,GOOG,call,2002.5,68.8,74.0
86,GOOG210312C02005000,1615507200,GOOG,call,2005.0,67.9,72.0
87,GOOG210312C02010000,1615507200,GOOG,call,2010.0,63.7,67.9
88,GOOG210312C02012500,1615507200,GOOG,call,2012.5,61.8,66.0
89,GOOG210312C02015000,1615507200,GOOG,call,2015.0,59.4,64.2
90,GOOG210312C02020000,1615507200,GOOG,call,2020.0,55.1,60.3
91,GOOG210312C02022500,1615507200,GOOG,call,2022.5,53.6,57.5
92,GOOG210312C02025000,1615507200,GOOG,call,2025.0,53.4,56.8
93,GOOG210312C02027500,1615507200,GOOG,call,2027.5,51.7,55.0
94,GOOG210312C02030000,1615507200,GOOG,call,2030.0,49.2,53.2
95,GOOG210312C02032500,1615507200,GOOG,call,2032.5,48.2,51.6
96,GOOG210312C02035000,1615507200,GOOG,call,2035.0,45.9,49.9
97,GOOG210312C02037500,1615507200,GOOG,call,2037.5,44.1,48.2
98,GOOG210312C02040000,1615507200,GOOG,call,2040.0,42.4,46.4
99,GOOG210312C02045000,1615507200,GOOG,call,2045.0,38.7,44.8
100,GOOG210312C02047500,1615507200,GOOG,call,2047.5,37.0,40.9
101,GOOG210312C02050000,1615507200,GOOG,call,2050.0,36.6,39.9
102,GOOG210312C02055000,1615507200,GOOG,call,2055.0,33.3,37.0
103,GOOG210312C02060000,1615507200,GOOG,call,2060.0,32.6,33.8
104,GOOG210312C02062500,1615507200,GOOG,call,2062.5,29.4,32.6
105,GOOG210312C02065000,1615507200,GOOG,call,2065.0,28.3,31.4
106,GOOG210312C02067500,1615507200,GOOG,call,2067.5,26.4,30.0
107,GOOG210312C02070000,1615507200,GOOG,call,2070.0,25.6,28.7
108,GOOG210312C02072500,1615507200,GOOG,call,2072.5,24.4,27.5
109,GOOG210312C02075000,1615507200,GOOG,call,2075.0,23.1,26.1
110,GOOG210312C02077500,1615507200,GOOG,call,2077.5,22.0,25.0
111,GOOG210312C02080000,1615507200,GOOG,call,2080.0,21.4,23.6
112,GOOG210312C02082500,1615507200,GOOG,call,2082.5,20.4,22.5
113,GOOG210312C02085000,1615507200,GOOG,call,2085.0,19.2,21.3
114,GOOG210312C02087500,1615507200,GOOG,call,2087.5,18.2,20.3
115,GOOG210312C02090000,1615507200,GOOG,call,2090.0,17.4,19.3
116,GOOG210312C02092500,1615507200,GOOG,call,2092.5,16.3,18.4
117,GOOG210312C02095000,1615507200,GOOG,call,2095.0,15.5,17.2
118,GOOG210312C02097500,1615507200,GOOG,call,2097.5,14.6,16.5
119,GOOG210312C02100000,1615507200,GOOG,call,2100.0,13.9,15.6
120,GOOG210312C02102500,1615507200,GOOG,call,2102.5,13.3,14.7
121,GOOG210312C02105000,1615507200,GOOG,call,2105.0,12.3,13.9
122,GOOG210312C02107500,1615507200,GOOG,call,2107.5,11.7,12.9
123,GOOG210312C02110000,1615507200,GOOG,call,2110.0,10.8,12.3
124,GOOG210312C02112500,1615507200,GOOG,call,2112.5,10.1,11.3
125,GOOG210312C02115000,1615507200,GOOG,call,2115.0,9.3,10.8
126,GOOG210312C02117500,1615507200,GOOG,call,2117.5,9.0,10.2
127,GOOG210312C02120000,1615507200,GOOG,call,2120.0,8.5,9.6
128,GOOG210312C02122500,1615507200,GOOG,call,2122.5,7.9,9.0
129,GOOG210312C02125000,1615507200,GOOG,call,2125.0,7.3,8.4
130,GOOG210312C02127500,1615507200,GOOG,call,2127.5,6.7,7.8
131,GOOG210312C02130000,1615507200,GOOG,call,2130.0,6.4,7.4
132,GOOG210312C02132500,1615507200,GOOG,call,2132.5,6.1,6.6
133,GOOG210312C02135000,1615507200,GOOG,call,2135.0,5.7,6.4
134,GOOG210312C02140000,1615507200,GOOG,call,2140.0,4.8,5.8
135,GOOG210312C02145000,1615507200,GOOG,call,2145.0,4.2,5.1
136,GOOG210312C02150000,1615507200,GOOG,call,2150.0,3.7,4.2
137,GOOG210312C02155000,1615507200,GOOG,call,2155.0,3.2,3.8
138,GOOG210312C02160000,1615507200,GOOG,call,2160.0,2.45,3.4
139,GOOG210312C02165000,1615507200,GOOG,call,2165.0,2.35,2.8
140,GOOG210312C02170000,1615507200,GOOG,call,2170.0,1.95,2.6
141,GOOG210312C02175000,1615507200,GOOG,call,2175.0,1.85,2.25
142,GOOG210312C02180000,1615507200,GOOG,call,2180.0,1.5,2.0
143,GOOG210312C02185000,1615507200,GOOG,call,2185.0,1.5,1.8
144,GOOG210312C02190000,1615507200,GOOG,call,2190.0,1.2,1.65
145,GOOG210312C02195000,1615507200,GOOG,call,2195.0,1.1,1.4
146,GOOG210312C02200000,1615507200,GOOG,call,2200.0,1.0,1.3
147,GOOG210312C02210000,1615507200,GOOG,call,2210.0,0.35,1.15
148,GOOG210312C02220000,1615507200,GOOG,call,2220.0,0.5,2.2
149,GOOG210312C02230000,1615507200,GOOG,call,2230.0,0.3,1.15
150,GOOG210312C02240000,1615507200,GOOG,call,2240.0,0.25,0.85
151,GOOG210312C02250000,1615507200,GOOG,call,2250.0,0.45,0.55
152,GOOG210312C02260000,1615507200,GOOG,call,2260.0,0.1,0.9
153,GOOG210312C02270000,1615507200,GOOG,call,2270.0,0.05,1.6
154,GOOG210312C02280000,1615507200,GOOG,call,2280.0,0.05,2.05
155,GOOG210312C02290000,1615507200,GOOG,call,2290.0,0.05,2.05
156,GOOG210312C02300000,1615507200,GOOG,call,2300.0,0.1,0.7
157,GOOG210312C02310000,1615507200,GOOG,call,2310.0,0.05,1.5
158,GOOG210312C02330000,1615507200,GOOG,call,2330.0,0.05,0.6
159,GOOG210312C02360000,1615507200,GOOG,call,2360.0,0.05,1.95
160,GOOG210312C02370000,1615507200,GOOG,call,2370.0,0.05,1.7
161,GOOG210312P01620000,1615507200,GOOG,put,1620.0,0.1,0.95
162,GOOG210312P01760000,1615507200,GOOG,put,1760.0,0.05,2.25
163,GOOG210312P01765000,1615507200,GOOG,put,1765.0,0.05,1.2
164,GOOG210312P01770000,1615507200,GOOG,put,1770.0,0.05,2.3
165,GOOG210312P01775000,1615507200,GOOG,put,1775.0,0.1,2.3
166,GOOG210312P01780000,1615507200,GOOG,put,1780.0,0.1,2.35
167,GOOG210312P01790000,1615507200,GOOG,put,1790.0,0.15,1.5
168,GOOG210312P01795000,1615507200,GOOG,put,1795.0,0.2,1.5
169,GOOG210312P01800000,1615507200,GOOG,put,1800.0,0.25,0.85
170,GOOG210312P01810000,1615507200,GOOG,put,1810.0,0.3,1.15
171,GOOG210312P01815000,1615507200,GOOG,put,1815.0,0.05,1.25
172,GOOG210312P01845000,1615507200,GOOG,put,1845.0,0.35,1.1
173,GOOG210312P01850000,1615507200,GOOG,put,1850.0,0.5,1.9
174,GOOG210312P01860000,1615507200,GOOG,put,1860.0,0.7,1.75
175,GOOG210312P01865000,1615507200,GOOG,put,1865.0,0.7,1.95
176,GOOG210312P01872500,1615507200,GOOG,put,1872.5,1.0,2.2
177,GOOG210312P01875000,1615507200,GOOG,put,1875.0,0.9,2.6
178,GOOG210312P01880000,1615507200,GOOG,put,1880.0,1.65,2.8
179,GOOG210312P01885000,1615507200,GOOG,put,1885.0,0.9,2.65
180,GOOG210312P01890000,1615507200,GOOG,put,1890.0,1.3,2.7
181,GOOG210312P01895000,1615507200,GOOG,put,1895.0,1.9,2.95
